latitude,longitude,brightness,scan,track,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date
44.4763,-114.357,310.0,3.0,1.6,1954,Aqua,MODIS,66,6.03,270.5,72.5,D,0,2018-11-08
44.476,-114.3538,306.4,3.0,1.6,1954,Aqua,MODIS,60,6.03,270.8,59.6,D,0,2018-11-08
45.6002,-117.4054,306.7,4.0,1.9,1955,Aqua,MODIS,64,6.03,276.7,83.5,D,0,2018-11-08
44.8936,-116.3055,303.1,3.7,1.8,1955,Aqua,MODIS,55,6.03,273.9,64.5,D,0,2018-11-08
44.9009,-116.3134,308.8,3.7,1.8,1955,Aqua,MODIS,68,6.03,274.4,85.0,D,0,2018-11-08
45.611,-117.4079,302.0,4.0,1.9,1955,Aqua,MODIS,50,6.03,276.7,61.7,D,0,2018-11-08
36.9027,-120.3374,318.9,1.4,1.2,2130,Aqua,MODIS,77,6.03,296.2,21.4,D,0,2018-11-08
36.2264,-118.6454,320.3,1.7,1.3,2130,Aqua,MODIS,78,6.03,286.3,42.5,D,0,2018-11-08
36.2097,-118.5732,352.2,1.8,1.3,2130,Aqua,MODIS,97,6.03,288.0,154.3,D,0,2018-11-08
36.2079,-118.5929,320.4,1.8,1.3,2130,Aqua,MODIS,75,6.03,285.4,41.8,D,0,2018-11-08
36.2164,-118.6271,349.6,1.7,1.3,2130,Aqua,MODIS,90,6.03,288.7,137.7,D,0,2018-11-08
38.2106,-121.9438,354.3,1.2,1.1,2131,Aqua,MODIS,97,6.03,297.4,88.6,D,0,2018-11-08
38.1992,-121.9559,317.2,1.2,1.1,2131,Aqua,MODIS,58,6.03,297.5,15.9,D,0,2018-11-08
38.2008,-121.942,324.5,1.2,1.1,2131,Aqua,MODIS,75,6.03,296.4,25.5,D,0,2018-11-08
37.6355,-121.0881,307.8,1.3,1.1,2131,Aqua,MODIS,65,6.03,294.3,8.1,D,0,2018-11-08
37.637,-121.0733,315.4,1.3,1.1,2131,Aqua,MODIS,75,6.03,294.8,16.4,D,0,2018-11-08
39.7105,-121.5956,379.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,309.6,211.0,D,2,2018-11-08
39.7089,-121.6107,402.0,1.3,1.1,2131,Aqua,MODIS,100,6.03,309.2,385.4,D,0,2018-11-08
39.7073,-121.6258,381.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,297.9,227.1,D,0,2018-11-08
39.7286,-121.5228,319.2,1.3,1.1,2131,Aqua,MODIS,78,6.03,294.2,18.3,D,0,2018-11-08
39.7238,-121.5677,407.0,1.3,1.1,2131,Aqua,MODIS,100,6.03,307.8,434.3,D,2,2018-11-08
39.7222,-121.5827,379.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,301.9,215.8,D,0,2018-11-08
39.7206,-121.5978,345.2,1.3,1.1,2131,Aqua,MODIS,82,6.03,297.4,67.9,D,0,2018-11-08
39.719,-121.6128,374.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,301.8,187.9,D,0,2018-11-08
39.7174,-121.6279,388.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,300.8,279.4,D,0,2018-11-08
39.7404,-121.5095,385.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,300.0,260.1,D,0,2018-11-08
39.734,-121.5696,422.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,308.2,609.5,D,0,2018-11-08
39.7323,-121.5849,400.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,304.3,369.8,D,2,2018-11-08
39.7307,-121.5999,368.2,1.3,1.1,2131,Aqua,MODIS,99,6.03,298.1,150.9,D,0,2018-11-08
39.7291,-121.6148,359.1,1.3,1.1,2131,Aqua,MODIS,90,6.03,297.8,115.2,D,0,2018-11-08
39.7275,-121.6299,356.2,1.3,1.1,2131,Aqua,MODIS,98,6.03,296.4,106.8,D,0,2018-11-08
39.7259,-121.6448,322.3,1.3,1.1,2131,Aqua,MODIS,47,6.03,286.6,24.9,D,0,2018-11-08
39.7243,-121.6597,354.9,1.3,1.1,2131,Aqua,MODIS,98,6.03,292.5,106.4,D,0,2018-11-08
39.7227,-121.6745,331.9,1.3,1.1,2131,Aqua,MODIS,66,6.03,289.9,44.0,D,0,2018-11-08
39.7521,-121.4973,422.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,308.1,623.5,D,0,2018-11-08
39.749,-121.5264,466.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,337.5,1422.4,D,0,2018-11-08
39.7474,-121.5412,447.2,1.3,1.1,2131,Aqua,MODIS,100,6.03,327.6,1005.8,D,0,2018-11-08
39.7458,-121.5564,410.0,1.3,1.1,2131,Aqua,MODIS,100,6.03,309.3,467.3,D,0,2018-11-08
39.7441,-121.5717,383.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,298.4,237.8,D,0,2018-11-08
39.7425,-121.587,400.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,304.0,373.7,D,2,2018-11-08
39.7409,-121.6019,408.9,1.3,1.1,2131,Aqua,MODIS,100,6.03,310.2,449.3,D,2,2018-11-08
39.7392,-121.6169,362.8,1.3,1.1,2131,Aqua,MODIS,93,6.03,298.8,130.7,D,2,2018-11-08
39.736,-121.6469,344.3,1.3,1.1,2131,Aqua,MODIS,63,6.03,289.8,65.4,D,0,2018-11-08
39.7344,-121.6617,338.2,1.3,1.1,2131,Aqua,MODIS,64,6.03,291.0,55.4,D,0,2018-11-08
39.764,-121.4837,382.4,1.3,1.1,2131,Aqua,MODIS,100,6.03,299.7,242.9,D,0,2018-11-08
39.7623,-121.4988,456.1,1.3,1.1,2131,Aqua,MODIS,94,6.03,329.5,1195.4,D,0,2018-11-08
39.7607,-121.5136,412.0,1.3,1.1,2131,Aqua,MODIS,87,6.03,316.5,490.8,D,0,2018-11-08
39.7591,-121.5285,413.5,1.3,1.1,2131,Aqua,MODIS,87,6.03,311.2,508.5,D,0,2018-11-08
39.7576,-121.5432,389.1,1.3,1.1,2131,Aqua,MODIS,94,6.03,305.4,279.8,D,0,2018-11-08
39.7543,-121.5737,387.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,300.9,268.9,D,0,2018-11-08
39.7526,-121.5891,422.9,1.3,1.1,2131,Aqua,MODIS,100,6.03,312.9,616.6,D,2,2018-11-08
39.751,-121.604,422.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,316.3,616.0,D,2,2018-11-08
39.7759,-121.4698,366.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,298.1,156.1,D,0,2018-11-08
39.7742,-121.4854,448.8,1.3,1.1,2131,Aqua,MODIS,94,6.03,318.8,1051.8,D,0,2018-11-08
39.7726,-121.4999,390.7,1.3,1.1,2131,Aqua,MODIS,75,6.03,304.4,296.2,D,0,2018-11-08
39.7644,-121.5759,382.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,301.6,239.1,D,2,2018-11-08
39.7627,-121.5911,435.3,1.3,1.1,2131,Aqua,MODIS,100,6.03,317.3,796.5,D,0,2018-11-08
39.7611,-121.6061,421.2,1.3,1.1,2131,Aqua,MODIS,100,6.03,309.5,596.8,D,2,2018-11-08
39.7563,-121.6505,346.6,1.3,1.1,2131,Aqua,MODIS,72,6.03,288.7,75.2,D,0,2018-11-08
39.7547,-121.6645,340.7,1.3,1.1,2131,Aqua,MODIS,60,6.03,288.4,61.1,D,0,2018-11-08
39.7734,-121.4767,397.2,1.3,1.1,2131,Aqua,MODIS,100,6.03,304.7,353.4,D,0,2018-11-08
39.7718,-121.4917,420.5,1.3,1.1,2131,Aqua,MODIS,87,6.03,319.4,596.1,D,0,2018-11-08
39.7625,-121.5826,394.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,308.1,323.0,D,0,2018-11-08
39.7609,-121.5976,411.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,315.9,487.5,D,0,2018-11-08
39.7593,-121.6127,380.3,1.3,1.1,2131,Aqua,MODIS,93,6.03,304.6,222.1,D,0,2018-11-08
39.7836,-121.4785,381.4,1.3,1.1,2131,Aqua,MODIS,100,6.03,303.2,227.5,D,0,2018-11-08
39.7821,-121.4931,372.8,1.3,1.1,2131,Aqua,MODIS,86,6.03,303.4,176.1,D,0,2018-11-08
39.7726,-121.5845,417.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,312.7,551.9,D,0,2018-11-08
39.771,-121.5997,423.7,1.3,1.1,2131,Aqua,MODIS,100,6.03,317.9,624.8,D,0,2018-11-08
39.7695,-121.6147,398.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,312.8,352.7,D,0,2018-11-08
39.7844,-121.571,371.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,300.9,174.4,D,0,2018-11-08
39.7827,-121.5865,427.3,1.3,1.1,2131,Aqua,MODIS,100,6.03,321.7,676.9,D,0,2018-11-08
39.7812,-121.6015,394.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,313.7,319.2,D,0,2018-11-08
39.8091,-121.4338,345.9,1.3,1.1,2131,Aqua,MODIS,90,6.03,294.5,78.1,D,0,2018-11-08
39.7946,-121.5727,383.3,1.3,1.1,2131,Aqua,MODIS,100,6.03,302.0,244.0,D,0,2018-11-08
39.6972,-121.6235,397.9,1.3,1.1,2131,Aqua,MODIS,100,6.03,301.5,352.0,D,0,2018-11-08
39.7004,-121.5936,381.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,301.2,228.7,D,0,2018-11-08
39.6871,-121.6212,338.9,1.3,1.1,2131,Aqua,MODIS,91,6.03,292.6,56.3,D,0,2018-11-08
39.6887,-121.6064,437.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,316.1,827.2,D,0,2018-11-08
39.6903,-121.5915,368.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,296.2,152.5,D,0,2018-11-08
38.7662,-117.2343,307.4,2.3,1.5,2131,Aqua,MODIS,61,6.03,283.3,26.0,D,0,2018-11-08
38.2188,-121.9592,320.4,1.2,1.1,2131,Aqua,MODIS,56,6.03,298.1,18.0,D,0,2018-11-08
38.2204,-121.9454,328.2,1.2,1.1,2131,Aqua,MODIS,83,6.03,297.2,29.4,D,0,2018-11-08
38.209,-121.9576,355.9,1.2,1.1,2131,Aqua,MODIS,98,6.03,300.7,93.9,D,0,2018-11-08
39.8094,-121.5302,360.1,1.3,1.1,2131,Aqua,MODIS,92,6.03,298.7,116.5,D,0,2018-11-08
39.8077,-121.5461,343.6,1.3,1.1,2131,Aqua,MODIS,77,6.03,296.3,67.2,D,0,2018-11-08
39.7929,-121.5884,421.6,1.3,1.1,2131,Aqua,MODIS,100,6.03,317.6,604.8,D,0,2018-11-08
39.7914,-121.6028,410.1,1.3,1.1,2131,Aqua,MODIS,100,6.03,320.4,471.7,D,0,2018-11-08
39.8174,-121.4538,364.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,296.9,143.6,D,0,2018-11-08
40.8279,-120.1964,312.7,1.6,1.2,2131,Aqua,MODIS,73,6.03,288.3,24.3,D,0,2018-11-08
39.8345,-121.4898,344.2,1.3,1.1,2131,Aqua,MODIS,94,6.03,291.2,75.1,D,0,2018-11-08
39.6214,-123.275,305.6,1.1,1.1,2131,Aqua,MODIS,46,6.03,295.3,6.3,D,0,2018-11-08
39.6229,-123.263,311.9,1.1,1.1,2131,Aqua,MODIS,70,6.03,292.9,11.8,D,0,2018-11-08
39.8179,-121.5477,328.5,1.3,1.1,2131,Aqua,MODIS,81,6.03,291.5,36.1,D,0,2018-11-08
39.8195,-121.5325,376.2,1.3,1.1,2131,Aqua,MODIS,100,6.03,300.2,200.1,D,0,2018-11-08
39.8211,-121.5174,386.5,1.3,1.1,2131,Aqua,MODIS,100,6.03,303.1,265.0,D,0,2018-11-08
39.8227,-121.5028,397.9,1.3,1.1,2131,Aqua,MODIS,100,6.03,306.8,356.2,D,0,2018-11-08
39.8243,-121.4875,362.4,1.3,1.1,2131,Aqua,MODIS,94,6.03,300.9,131.7,D,0,2018-11-08
39.8259,-121.4721,345.7,1.3,1.1,2131,Aqua,MODIS,50,6.03,294.7,72.1,D,0,2018-11-08
39.8031,-121.5902,377.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,298.3,213.5,D,0,2018-11-08
39.8047,-121.5746,413.2,1.3,1.1,2131,Aqua,MODIS,100,6.03,303.8,505.8,D,0,2018-11-08
39.8062,-121.5601,434.0,1.3,1.1,2131,Aqua,MODIS,100,6.03,308.6,788.0,D,0,2018-11-08
39.6988,-121.6084,435.8,1.3,1.1,2131,Aqua,MODIS,100,6.03,320.1,798.7,D,0,2018-11-08
42.8118,-124.3522,304.6,1.1,1.0,2132,Aqua,MODIS,59,6.03,290.0,8.8,D,0,2018-11-08
42.4226,-120.7608,301.3,1.6,1.2,2132,Aqua,MODIS,46,6.03,278.6,15.1,D,0,2018-11-08
43.7858,-121.3503,316.1,1.5,1.2,2132,Aqua,MODIS,76,6.03,279.4,31.2,D,0,2018-11-08
44.3121,-116.0971,304.1,3.1,1.7,2132,Aqua,MODIS,58,6.03,275.7,52.3,D,0,2018-11-08
44.3122,-116.1057,306.4,3.1,1.7,2132,Aqua,MODIS,63,6.03,275.5,55.9,D,0,2018-11-08
44.8997,-116.3045,320.6,3.0,1.7,2132,Aqua,MODIS,80,6.03,276.0,111.7,D,0,2018-11-08
44.8979,-116.3445,300.5,3.0,1.6,2132,Aqua,MODIS,39,6.03,276.2,38.0,D,0,2018-11-08
42.1959,-124.1303,306.7,1.1,1.0,2132,Aqua,MODIS,39,6.03,296.0,7.4,D,0,2018-11-08
42.7666,-116.8862,302.9,2.7,1.6,2132,Aqua,MODIS,54,6.03,277.8,34.9,D,0,2018-11-08
42.7631,-116.8811,301.2,2.7,1.6,2132,Aqua,MODIS,45,6.03,277.5,30.9,D,0,2018-11-08
43.7875,-121.332,312.6,1.5,1.2,2132,Aqua,MODIS,73,6.03,279.9,27.6,D,0,2018-11-08
43.7892,-121.3138,316.8,1.5,1.2,2132,Aqua,MODIS,73,6.03,279.6,32.5,D,0,2018-11-08
43.394,-124.0872,308.6,1.1,1.1,2132,Aqua,MODIS,67,6.03,286.5,12.9,D,0,2018-11-08
43.2424,-124.3419,301.1,1.1,1.1,2132,Aqua,MODIS,44,6.03,286.7,6.7,D,0,2018-11-08
43.244,-124.3283,301.2,1.1,1.1,2132,Aqua,MODIS,45,6.03,286.7,6.7,D,0,2018-11-08
43.0693,-123.5597,303.4,1.2,1.1,2132,Aqua,MODIS,56,6.03,285.9,9.8,D,0,2018-11-08
42.8226,-124.3419,347.4,1.1,1.0,2132,Aqua,MODIS,95,6.03,289.2,66.5,D,0,2018-11-08
42.9389,-123.3574,310.1,1.2,1.1,2132,Aqua,MODIS,70,6.03,286.6,14.4,D,0,2018-11-08
42.5833,-124.3291,315.9,1.1,1.0,2132,Aqua,MODIS,76,6.03,291.8,16.9,D,0,2018-11-08
42.5817,-124.3424,327.8,1.1,1.0,2132,Aqua,MODIS,85,6.03,293.3,30.6,D,0,2018-11-08
42.8134,-124.3392,308.9,1.1,1.0,2132,Aqua,MODIS,68,6.03,289.2,11.9,D,0,2018-11-08
45.8797,-121.3101,308.0,1.6,1.3,2133,Aqua,MODIS,44,6.03,281.5,20.0,D,0,2018-11-08
47.5013,-116.3685,339.6,3.1,1.7,2133,Aqua,MODIS,92,6.03,276.0,250.5,D,0,2018-11-08
47.2558,-116.5437,300.8,3.1,1.7,2133,Aqua,MODIS,42,6.03,275.4,42.0,D,0,2018-11-08
47.2344,-116.3769,307.8,3.1,1.7,2133,Aqua,MODIS,62,6.03,272.1,65.0,D,0,2018-11-08
47.0628,-116.9098,321.5,2.9,1.6,2133,Aqua,MODIS,81,6.03,275.6,111.2,D,0,2018-11-08
47.0611,-116.9456,303.8,2.9,1.6,2133,Aqua,MODIS,57,6.03,274.6,45.0,D,0,2018-11-08
47.0629,-116.9057,319.4,2.9,1.6,2133,Aqua,MODIS,79,6.03,275.6,101.9,D,0,2018-11-08
46.6788,-122.1554,310.0,1.5,1.2,2133,Aqua,MODIS,69,6.03,279.5,24.7,D,0,2018-11-08
45.8762,-121.3354,311.3,1.6,1.3,2133,Aqua,MODIS,44,6.03,282.7,24.2,D,0,2018-11-08
45.8779,-121.3151,315.6,1.6,1.3,2133,Aqua,MODIS,62,6.03,281.9,31.1,D,0,2018-11-08
45.8779,-121.3303,328.6,1.6,1.3,2133,Aqua,MODIS,86,6.03,283.6,58.7,D,0,2018-11-08
45.9695,-117.6305,302.8,2.6,1.5,2133,Aqua,MODIS,54,6.03,279.4,31.9,D,0,2018-11-08
45.9652,-117.6251,300.4,2.6,1.5,2133,Aqua,MODIS,32,6.03,279.0,26.9,D,0,2018-11-08
45.365,-123.9469,301.9,1.2,1.1,2133,Aqua,MODIS,43,6.03,282.8,8.3,D,0,2018-11-08
45.3691,-123.228,300.5,1.3,1.1,2133,Aqua,MODIS,38,6.03,285.5,8.1,D,0,2018-11-08
45.4571,-122.2228,300.8,1.4,1.2,2133,Aqua,MODIS,41,6.03,284.9,10.8,D,0,2018-11-08
45.6087,-117.3985,325.3,2.7,1.6,2133,Aqua,MODIS,84,6.03,279.6,112.4,D,0,2018-11-08
45.6103,-117.3661,300.2,2.7,1.6,2133,Aqua,MODIS,31,6.03,276.4,31.3,D,0,2018-11-08
45.6052,-117.3938,327.2,2.7,1.6,2133,Aqua,MODIS,85,6.03,279.4,120.9,D,0,2018-11-08
45.0447,-122.831,310.8,1.3,1.1,2133,Aqua,MODIS,70,6.03,285.8,17.8,D,0,2018-11-08
45.0464,-122.8142,317.3,1.3,1.1,2133,Aqua,MODIS,77,6.03,286.1,25.8,D,0,2018-11-08
44.7169,-123.0664,314.0,1.3,1.1,2133,Aqua,MODIS,74,6.03,285.8,19.9,D,0,2018-11-08
44.7164,-123.0757,301.6,1.3,1.1,2133,Aqua,MODIS,42,6.03,285.6,7.7,D,0,2018-11-08
44.7181,-123.0596,308.4,1.3,1.1,2133,Aqua,MODIS,67,6.03,285.5,13.8,D,0,2018-11-08
44.5553,-123.727,304.0,1.2,1.1,2133,Aqua,MODIS,58,6.03,285.4,9.9,D,0,2018-11-08
44.5569,-123.7124,358.1,1.2,1.1,2133,Aqua,MODIS,99,6.03,289.1,110.7,D,0,2018-11-08
44.5585,-123.6976,301.6,1.2,1.1,2133,Aqua,MODIS,47,6.03,283.3,8.5,D,0,2018-11-08
44.5549,-123.7217,341.5,1.2,1.1,2133,Aqua,MODIS,92,6.03,286.7,62.6,D,0,2018-11-08
44.5565,-123.7071,362.8,1.2,1.1,2133,Aqua,MODIS,100,6.03,287.8,126.2,D,0,2018-11-08
48.8435,-118.3529,319.8,2.5,1.5,2134,Aqua,MODIS,80,6.03,274.8,85.4,D,0,2018-11-08
19.2886,-155.1705,312.8,3.8,1.8,2305,Aqua,MODIS,23,6.03,296.0,64.1,D,1,2018-11-08
30.3905,-84.9589,301.3,1.2,1.1,337,Terra,MODIS,40,6.03,289.6,6.5,N,0,2018-11-09
34.226,-118.7065,336.4,3.7,1.8,517,Terra,MODIS,100,6.03,288.9,263.4,N,0,2018-11-09
34.2004,-118.741,328.2,3.8,1.8,517,Terra,MODIS,100,6.03,290.2,188.8,N,0,2018-11-09
34.21,-118.7025,322.8,3.7,1.8,517,Terra,MODIS,100,6.03,289.8,146.5,N,0,2018-11-09
34.2153,-118.7817,321.7,3.8,1.8,517,Terra,MODIS,100,6.03,288.0,141.9,N,0,2018-11-09
34.225,-118.7416,363.4,3.8,1.8,517,Terra,MODIS,100,6.03,290.9,660.9,N,0,2018-11-09
34.1998,-118.7757,323.8,3.8,1.8,517,Terra,MODIS,100,6.03,288.8,156.3,N,0,2018-11-09
34.2094,-118.7362,367.6,3.8,1.8,517,Terra,MODIS,100,6.03,294.9,745.4,N,0,2018-11-09
34.2183,-119.015,302.1,3.9,1.8,517,Terra,MODIS,19,6.03,288.5,37.7,N,2,2018-11-09
34.2187,-118.6976,339.5,3.7,1.8,517,Terra,MODIS,100,6.03,290.3,296.6,N,0,2018-11-09
34.2283,-118.9744,351.2,3.9,1.8,517,Terra,MODIS,100,6.03,292.0,469.9,N,2,2018-11-09
34.2129,-118.9669,314.1,3.9,1.8,517,Terra,MODIS,89,6.03,291.0,95.3,N,2,2018-11-09
34.2382,-118.9339,306.0,3.8,1.8,517,Terra,MODIS,62,6.03,288.7,53.6,N,0,2018-11-09
34.2066,-118.7844,315.3,3.8,1.8,517,Terra,MODIS,91,6.03,288.1,101.0,N,0,2018-11-09
34.2165,-118.7446,385.5,3.8,1.8,517,Terra,MODIS,100,6.03,296.2,1210.9,N,0,2018-11-09
39.6029,-121.6653,313.4,3.9,1.8,519,Terra,MODIS,61,6.03,286.7,98.7,N,0,2018-11-09
39.8317,-121.5194,440.6,3.8,1.8,519,Terra,MODIS,100,6.03,299.9,4174.2,N,0,2018-11-09
39.8189,-121.5682,330.1,3.8,1.8,519,Terra,MODIS,100,6.03,284.7,211.3,N,0,2018-11-09
39.7948,-121.6604,328.1,3.9,1.8,519,Terra,MODIS,100,6.03,285.8,200.8,N,0,2018-11-09
39.7834,-121.7036,390.2,3.9,1.8,519,Terra,MODIS,100,6.03,292.4,1453.0,N,0,2018-11-09
39.7712,-121.7501,317.9,3.9,1.8,519,Terra,MODIS,96,6.03,285.2,131.1,N,0,2018-11-09
39.8502,-121.4823,311.8,3.8,1.8,519,Terra,MODIS,83,6.03,280.6,92.6,N,0,2018-11-09
39.8378,-121.5287,358.2,3.8,1.8,519,Terra,MODIS,100,6.03,284.8,582.7,N,0,2018-11-09
39.6891,-121.6037,325.3,3.9,1.8,519,Terra,MODIS,0,6.03,288.4,148.5,N,0,2018-11-09
39.6502,-121.6864,325.0,3.9,1.8,519,Terra,MODIS,59,6.03,288.2,166.9,N,0,2018-11-09
39.6617,-121.642,352.3,3.9,1.8,519,Terra,MODIS,100,6.03,291.4,480.5,N,0,2018-11-09
39.6734,-121.5969,343.3,3.9,1.8,519,Terra,MODIS,98,6.03,290.6,345.0,N,0,2018-11-09
39.6459,-121.6355,315.7,3.9,1.8,519,Terra,MODIS,60,6.03,288.1,105.7,N,0,2018-11-09
39.8434,-121.4744,358.2,3.8,1.8,519,Terra,MODIS,100,6.03,283.5,577.7,N,0,2018-11-09
39.6791,-121.6045,337.3,3.9,1.8,519,Terra,MODIS,62,6.03,290.1,266.7,N,0,2018-11-09
39.7325,-121.631,322.7,3.9,1.8,519,Terra,MODIS,59,6.03,289.1,117.6,N,0,2018-11-09
39.7203,-121.6766,322.8,3.9,1.8,519,Terra,MODIS,0,6.03,290.0,132.1,N,0,2018-11-09
39.708,-121.7225,349.8,3.9,1.8,519,Terra,MODIS,91,6.03,294.2,443.1,N,0,2018-11-09
39.6959,-121.7676,334.7,4.0,1.9,519,Terra,MODIS,100,6.03,289.5,270.5,N,2,2018-11-09
39.7603,-121.592,317.5,3.9,1.8,519,Terra,MODIS,72,6.03,288.0,81.0,N,0,2018-11-09
39.7483,-121.6375,335.0,3.9,1.8,519,Terra,MODIS,100,6.03,291.1,226.1,N,2,2018-11-09
39.7357,-121.6846,341.3,3.9,1.8,519,Terra,MODIS,79,6.03,292.8,316.3,N,0,2018-11-09
39.7238,-121.7292,363.1,3.9,1.8,519,Terra,MODIS,100,6.03,295.6,686.2,N,0,2018-11-09
39.7117,-121.7746,339.1,4.0,1.9,519,Terra,MODIS,100,6.03,288.5,317.6,N,0,2018-11-09
39.8208,-121.4286,334.5,3.8,1.8,519,Terra,MODIS,94,6.03,285.2,248.3,N,0,2018-11-09
39.8106,-121.4675,329.4,3.8,1.8,519,Terra,MODIS,58,6.03,283.9,192.7,N,0,2018-11-09
39.7762,-121.5982,324.1,3.9,1.8,519,Terra,MODIS,100,6.03,287.4,128.6,N,0,2018-11-09
39.7635,-121.646,344.0,3.9,1.8,519,Terra,MODIS,100,6.03,291.1,348.1,N,0,2018-11-09
39.7515,-121.6914,341.2,3.9,1.8,519,Terra,MODIS,99,6.03,291.7,325.3,N,0,2018-11-09
39.7397,-121.7357,363.2,3.9,1.8,519,Terra,MODIS,100,6.03,295.0,701.0,N,0,2018-11-09
39.7275,-121.7817,329.4,4.0,1.9,519,Terra,MODIS,100,6.03,287.2,219.5,N,0,2018-11-09
39.8274,-121.4693,322.9,3.8,1.8,519,Terra,MODIS,86,6.03,282.1,150.5,N,0,2018-11-09
39.7914,-121.6068,319.6,3.9,1.8,519,Terra,MODIS,60,6.03,285.4,116.6,N,0,2018-11-09
39.7789,-121.6542,335.8,3.9,1.8,519,Terra,MODIS,100,6.03,290.4,262.0,N,0,2018-11-09
39.7677,-121.6967,358.7,3.9,1.8,519,Terra,MODIS,100,6.03,296.3,598.0,N,0,2018-11-09
39.7556,-121.7425,343.7,3.9,1.8,519,Terra,MODIS,100,6.03,290.8,383.3,N,0,2018-11-09
39.7433,-121.7887,309.6,4.0,1.9,519,Terra,MODIS,78,6.03,284.2,88.6,N,2,2018-11-09
39.6674,-121.6486,349.2,3.9,1.8,519,Terra,MODIS,99,6.03,291.2,426.1,N,0,2018-11-09
39.7069,-121.5654,323.6,3.9,1.8,519,Terra,MODIS,16,6.03,287.4,149.4,N,0,2018-11-09
39.6397,-121.6866,308.9,3.9,1.8,519,Terra,MODIS,17,6.03,287.5,71.3,N,0,2018-11-09
39.6515,-121.6424,335.0,3.9,1.8,519,Terra,MODIS,100,6.03,290.0,262.9,N,0,2018-11-09
39.6633,-121.598,330.4,3.9,1.8,519,Terra,MODIS,60,6.03,289.3,204.3,N,0,2018-11-09
39.6082,-121.6725,315.7,3.9,1.8,519,Terra,MODIS,91,6.03,287.3,113.2,N,0,2018-11-09
39.6777,-121.6479,338.4,3.9,1.8,519,Terra,MODIS,89,6.03,289.6,275.8,N,0,2018-11-09
39.6833,-121.6551,324.9,3.9,1.8,519,Terra,MODIS,0,6.03,288.9,135.7,N,0,2018-11-09
39.746,-121.4825,320.6,3.8,1.8,519,Terra,MODIS,45,6.03,285.9,134.5,N,0,2018-11-09
39.7346,-121.5261,353.0,3.8,1.8,519,Terra,MODIS,92,6.03,290.0,476.8,N,0,2018-11-09
39.7623,-121.4865,356.9,3.8,1.8,519,Terra,MODIS,100,6.03,287.8,543.5,N,0,2018-11-09
39.7503,-121.5327,329.7,3.8,1.8,519,Terra,MODIS,22,6.03,286.0,182.7,N,0,2018-11-09
39.7032,-121.7128,321.8,3.9,1.8,519,Terra,MODIS,0,6.03,290.3,126.8,N,0,2018-11-09
39.743,-121.6275,333.0,3.9,1.8,519,Terra,MODIS,91,6.03,290.6,205.3,N,2,2018-11-09
39.731,-121.6739,328.8,3.9,1.8,519,Terra,MODIS,14,6.03,290.9,177.3,N,0,2018-11-09
39.7189,-121.7201,365.3,3.9,1.8,519,Terra,MODIS,100,6.03,296.6,722.2,N,2,2018-11-09
39.7071,-121.7653,362.1,4.0,1.9,519,Terra,MODIS,100,6.03,292.9,683.8,N,0,2018-11-09
39.815,-121.4161,318.2,3.8,1.8,519,Terra,MODIS,37,6.03,283.6,121.8,N,0,2018-11-09
39.7705,-121.589,321.8,3.9,1.8,519,Terra,MODIS,68,6.03,287.5,110.4,N,2,2018-11-09
39.7586,-121.6347,349.8,3.9,1.8,519,Terra,MODIS,100,6.03,291.7,413.4,N,2,2018-11-09
39.7461,-121.6831,347.9,3.9,1.8,519,Terra,MODIS,95,6.03,292.9,400.0,N,0,2018-11-09
39.7349,-121.7261,358.0,3.9,1.8,519,Terra,MODIS,100,6.03,294.0,575.0,N,0,2018-11-09
39.7229,-121.7723,333.3,4.0,1.9,519,Terra,MODIS,81,6.03,288.4,245.3,N,0,2018-11-09
39.8206,-121.4615,343.9,3.8,1.8,519,Terra,MODIS,99,6.03,284.0,350.2,N,0,2018-11-09
